genre,name,price,rank,rating,review_1,review_2,safety,total_review
Chinese,Mingxing Shanxi Cuts Noodles,,6711.0,4.5,“抵食大碗刀削麵”,“銘興山西刀削麵，平價抵食人龍現”,,2
,New Hon Kee,,6712.0,3.5,“Well worth a visit as a Chinese eatery”,“塔門餐”,,7
,Cheong Kee,$,6713.0,4.0,“Great example of good HK style food stall...”,“thick toast looks awesome :P”,,5
"Japanese, Asian",Misocool,$$ - $$$,6714.0,3.5,“Translucent onsen egg”,“Quick bites... ramen etc”,,30
Chinese,Hol Fok Food,$,6715.0,4.5,“A must do”,“氣氛很好”,,3
,Chongqing Restaurant (Mei Foo),,6716.0,4.5,“分量足”,“大飽好食”,,3
,Jin Fan Wan Restaurant,,6717.0,4.0,“下午茶餐”,“茶餐廳麵包”,,5
Australian,Kangaroo Downunder,$$ - $$$,6718.0,4.0,“amazzing”,“Good food and of course beer”,,5
Asian,Ah Fong Shanghai Wonton,,6719.0,4.5,“Magnificent”,“Excellent as always”,,3
Japanese,Tsu Shima Japanese Restaurant,$$ - $$$,6720.0,4.0,“老闆超親切”,“位置問題”,,5
Japanese,Tsu Shima Japanese Restaurant,$$ - $$$,6721.0,4.0,“老闆超親切”,“位置問題”,,5
,Le Cleret,$$ - $$$,6722.0,4.5,“They have special coffee machine that can...”,“Excellent”,,5
"African, European",Ocean,,6723.0,5.0,“Value-for-money fine dining with a ❤️”,“Fine Dining Private Kitchen”,,2
,Golden Dragon,$$ - $$$,6724.0,4.0,“Good and unusual Sweet and Sour Pork”,“價錢合理”,,5
,Soup and Rice,,6725.0,3.5,“芝士奶蓋配臭臭鍋”,“台式臭臭鍋”,,14
,Marco`s Oyster Bar & Grill,$$ - $$$,6726.0,3.5,“Average food and service”,“ok but need to improve”,,7
,Greenland Taiwanese Cuisine,,6727.0,3.5,“Taiwanese fare”,“Yet undiscovered restaurant in Wan Chai...”,,10
,Crostini Bakery & Cafe,,6728.0,5.0,“Great Place for Coffee and Croissants”,“甜品慕絲蛋糕！”,,2
"Chinese, Asian",Vegetarian Kitchen by Dickson Yoga,$$ - $$$,6729.0,4.0,“Dickson Yoga Vegetarian Kitchen”,“排毒素食”,,4
Japanese,Okashi Land,$,6730.0,3.5,“Snack attack”,“Last minute souvenir shop at the Macau...”,,12
,New Spicy Way Fish Pot,,6731.0,4.5,“美味魚火鍋”,“鮮魚鍋”,,2
"Chinese, Pub",Forever Lounge,,6732.0,5.0,“Lovely place to unwind”,“Good Sportsbar delicious food”,,2
"Bar, Pub",Blackwood Cafe & Bar,$$ - $$$,6733.0,4.5,“Thank you Blackwood!”,“Great Service pricey but tasty food”,,2
,Interval Coffee Bar,,6734.0,4.5,“Nice cafe in Central 😋”,“Trendy coffee shop in heart of the city”,,2
Steakhouse,Golden Phoenix Grill Restaurant,$$ - $$$,6735.0,3.5,“Old-fashioned steakhouse”,“One of my favourites of all time.”,,9
Chinese,Victory Restaurant,$,6736.0,4.0,“Neighborhood breakfast/lunch diner”,“Good local restaurant near Metropark...”,,5
,Shortbread Teas,,6737.0,4.5,“The finest English tea room in Hong Kong”,"“Brunch at Shortbread Tea - Central, Hong...”",,3
International,Sashay,,6738.0,4.5,“Best little bar in Soho”,“Very nice place for a drink”,,5
Japanese,Gyuugoku Stone Grill Steak,,6739.0,4.5,"“delicioso, rapido y economico”",“石燒鮮嫩牛柳肉，自由控制生與熟”,,2
"Chinese, Asian",Shaomai Wangzi,,6740.0,4.0,“超正的燒賣”,“[多分店] 黑燒賣吃過沒？”,,3
"Cafe, Fast Food",Fairwood (Admiralty),,6741.0,4.0,“下午茶多款”,“速食店中算是不錯”,,5
"Japanese, Bar",Momotaro,$$ - $$$,6742.0,3.5,“Looks good avg taste”,"“Food good, service a bit shaky, odd happy...”",,14
,Goldlion Restaurant,,6743.0,3.5,“好味越菜”,“因為浸湯太耐而變稔。”,,7
Seafood,Five Loaves & Two Fish Restaurant,$,6744.0,4.5,“派對食物的好選擇”,“聖誕節派對”,,3
,Jin He Kee Seafood Restaurant,,6745.0,4.5,“好吃”,“炭爐火煱”,,3
Italian,Al Pesto,,6746.0,4.5,“Good value set lunch”,“What a great meal!”,,3
Chinese,Xue Shan Bing Ting,,6747.0,4.0,“新派港式老冰廳，雞飯炸髀平靚正”,“港式茶餐廳😋”,,3
Chinese,Cheung Hei,,6748.0,4.5,“Signature claypot rice”,“煲仔飯”,,2
"Japanese, Sushi",Kuno,$$$$,6749.0,4.5,“高質精緻日本菜”,“爐端燒”,,2
,Yoshinoya (Lucky Plaza),,6750.0,4.0,“溫暖的火鍋”,“一般”,,5
"Japanese, Sushi",Kuno,$$$$,6751.0,4.5,“高質精緻日本菜”,“爐端燒”,,2
,Yoshinoya (Lucky Plaza),,6752.0,4.0,“溫暖的火鍋”,“一般”,,5
,Killiney,,6753.0,3.5,“Was a good experience overall”,“Comfort food-Toast and Milo”,,11
"Chinese, Cafe",Capital Cafe (Yuen Long),,6754.0,4.0,“A must to visit”,“吃早餐 不過不失”,,6
Chinese,Ho Che Noodles,,6755.0,4.5,“這間小店前前後後也不”,“太子何車車仔麵，街坊食過都話掂”,,2
Chinese,Holy of Holies,,6756.0,5.0,“有心製作好好味既小食店！！”,“用心小食店”,,2
"Fast Food, British",Chip In Fish & Chips,$,6757.0,4.0,“Good fish & chips”,“Genuinely good fish & chips 'British style'”,,5
"Bar, Cafe",Plaunk,,6758.0,4.5,“「誰亦在反覆、錯愛之旅捱大…」”,“耀華街的清新咖啡店”,,2
,Golden Prince Thai Restaurant,,6759.0,4.0,“Budget Thai restaurant”,“Authentic Thai YUMS🍍🍴”,,3
Fusion,Munchies,,6760.0,4.5,“健康美國過江龍飲品”,“健康茶飲店”,,2
"International, Asian",Walter Bistro,,6761.0,4.0,“觀塘酒店高質半自助餐”,“姊妹團又聚下午茶”,,3
,Hana-Musubi (Tseung Kwan O MTR Station),,6762.0,4.0,“華御結”,“華御結”,,3
"Thai, Diner",Water Gate Chicken Rice,,6763.0,4.5,“良心水門雞飯店”,“💛💛”,,2
"Italian, American",Jollibee (Fortune House),$,6764.0,3.5,“Bland and pointless”,“Great Filipino Fast Food”,,6
,Meizi Mao She,$$ - $$$,6765.0,4.5,"“Unforgettable, lovely cat day”",“《撚貓黃店梅子貓舍》”,,2
"Japanese, Asian",Tajimaya (V City),,6766.0,4.0,“豐富既和牛1人鍋”,“但馬屋的大🈵️足放題🥢”,,3
Japanese,Edo Japanese Restaurant (Irving Street),,6767.0,4.0,“Authentic Japanese food”,“Great meal!”,,5
,Pho Sai Gon,,6768.0,4.0,“越南菜新滋味”,“新開業”,,3
"Chinese, Cafe",Lung  Fung Cafe (Wan Chai),$$ - $$$,6769.0,3.5,“trying out one of the famous hk cafe”,“Yummy breakie!!”,,15
"Italian, Japanese",Italian Tomato Pizzeria,$$ - $$$,6770.0,4.0,“Doesn't look much but food and staff...”,“香港的日式蛋糕”,,5
Chinese,J&L Kitchen,,6771.0,4.5,“A taste of Hong Kong”,“fine lamb ribs & chicken fried rice”,,4
,Spark Bar & Restaurant,,6772.0,5.0,“Nice place in Lkf”,“HOMEMADE PASTA!!!!!”,,2
Cafe,Cafe Les Amis,$,6773.0,5.0,“The best coffee in Hong Kong!”,“Stylish and cosy french cafe hidden away...”,,2
Chinese,Lei Garden (Elements),$$ - $$$,6774.0,3.5,“Got to Love Lei Garden”,“very disappointing!!!”,,6
Japanese,Reiki Japanese Restaurant,$$$$,6775.0,4.0,“令我感受到店主的細心及品味！”,“裝修幾型格”,,4
,Meokbang Korean Bbq & Bar (Citywalk),,6776.0,4.0,“午餐比晚餐便宜極之多”,“肉肉星球”,,3
Japanese,K House Japanese Restaurant,,6777.0,4.0,“This is a special offering - not for...”,“Inexpensive quality Japanese gourmet”,,4
Japanese,Sushi Roll Nomura,,6778.0,4.0,“Excellent take away lunch option”,“小小的店”,,5
Japanese,IGURU Kushiyaki,,6779.0,4.5,“銅鑼灣新開串燒料理”,“熟成拖羅嫩又鮮，份量足好味到癲”,,2
"Italian, Cafe",Teamyum Cafe,,6780.0,4.5,“Excellent brownie + vegetables from local...”,“忘憂咖啡館”,,2
,Wong Ping Kee Cha Chan Teng,,6781.0,3.5,“XO 醬豬扒飯”,“王萍記”,,7
,Seol Leong Tang,$$ - $$$,6782.0,4.0,“Decent taste but expensive for Korean”,“韓國風味”,,4
Chinese,Chiu Hing,$,6783.0,3.5,“Wonderful food”,“True hk”,,10
"Italian, Fast Food",Suzuki Cafe (Infinitus Plaza),,6784.0,3.5,“Nothing is what is advertised.”,“Our to go-to place for coffee”,,7
,Thai Pepper,,6785.0,4.0,“Great food”,“街坊至愛”,,4
,Noodle and Dog,,6786.0,4.5,“Hysan Place branch - interesting hot dog”,“Return Visit - Yummmmmmmmm”,,4
Fruit parlours,Cling Juicery,,6787.0,4.0,“新鮮無添加果汁，炎熱天氣嘅補給”,“🌸新鮮果汁🌸”,,3
,Noodle Shop - Jordan,,6788.0,4.0,“車仔麵”,“4餸1麵嘅$47套餐好扺食”,,6
Cafe,Red Idea Cafe,,6789.0,4.5,“高cp平民餐廳”,“情侶檔咖啡餐廳，時不時會有歌聽”,,2
"Sushi, Japanese",Hokkaido Katsu Sushi,$$ - $$$,6790.0,3.0,“Reasonably good sushi at an affordable...”,“Best Sushi Ever”,,15
"Vietnamese, Street Food",Saigon Etoile Vietnamese Street Food,$,6791.0,3.5,“Cramped seating”,“Saigon Etoile Vietnamese”,,6
,Tom Yum Noodle,$$ - $$$,6792.0,3.5,"“Tom Yum Noodle, a place serves”",“Not worth calling Thai food”,,11
"American, Cafe",Motor’s cafe,,6793.0,4.0,“跑車餐廳””,“可以帶狗坐出面”,,4
Chinese,Xin Chong Kee (Hung Hom),,6794.0,4.0,“失望滷水汁”,“味道好份量大價錢親民的午餐”,,5
"Italian, International",Crazy King Restaurant and Bar,,6795.0,4.5,“Caviar Dinner for HKD250”,“不錯不錯”,,2
,Deko Cafe,$,6796.0,4.0,“Nice restaurant”,“菜色多樣”,,5
Mexican,Tequila,,6797.0,4.0,“good mexican food”,“Massive portions and it tastes like you...”,,11
Chinese,Chuan Ba Mian Guan,,6798.0,4.0,“平價川麵之選”,“抵食樓上小店”,,3
"Japanese, Asian",Antoshimo Cafe & Bakery,,6799.0,4.0,“Neat and Nice Food of Japan (Okinawa)”,“久違的沖繩料理。。”,,4
"Bar, Pub",Qipao bar,$$ - $$$,6800.0,4.5,“Where everyone knows your name”,“A small gem on a street with a lot of...”,,3
,Tim Hei dessert,,6801.0,4.5,“Just skip dessert on your HK restaurant...”,“醬爆心太軟”,,4
,McDonald's (Shun Tak Centre),,6802.0,3.5,“呢間相對好食”,“芝芝芒芒定價太高，味道太差..”,,6
,Sun Fat Restaurant (Tai Kok Tsui),$,6803.0,3.5,“Awesome”,“Sun Fat”,,16
"Chinese, Cafe",Sun Kau Kee Noodle Shop,,6804.0,4.5,“真材實料粥麵店”,“好吃的粥”,,2
,Shun Hing Lung,$,6805.0,4.5,“細味懷舊糕點😋😋😋”,“古法做的砵仔糕十分美味、紅豆多、充滿米香”,,3
"Asian, Taiwanese",Fresh Taste,,6806.0,4.0,“新開古早蛋糕店”,“想食好耐既古早味蛋糕”,,3
Japanese,Wo Ramen,,6807.0,4.5,“Very nice small friendly Japanese...”,“日式拉面”,,2
"Chinese, Cafe",Lung Mun Cafe,,6808.0,4.0,“霸氣名字 | 龍門一聚”,“五餅二魚义義粉”,,3
"Asian, Grill",3H Island Fusion Pot,,6809.0,4.5,“性價比超高火鍋外賣套餐😋”,“超值之選”,,2
"Mediterranean, Egyptian",Egyptian House,$$ - $$$,6810.0,5.0,“حقيقي”,“抵食夾大件”,,2
"Chinese, Cafe",Lung Mun Cafe,,6811.0,4.0,“霸氣名字 | 龍門一聚”,“五餅二魚义義粉”,,3
"Asian, Grill",3H Island Fusion Pot,,6812.0,4.5,“性價比超高火鍋外賣套餐😋”,“超值之選”,,2
"Mediterranean, Egyptian",Egyptian House,$$ - $$$,6813.0,5.0,“حقيقي”,“抵食夾大件”,,2
,Lai Heung Yuen,,6814.0,4.5,“遠道而來”,“味道不俗但價格較貴”,,2
"Indian, International",Izumi curry Hyson Place,$$ - $$$,6815.0,3.5,“A little too hot”,“Soooooo good”,,10
International,Hello Kitty le petit cafe,,6816.0,4.0,“Quick fix”,“Hello Kitty in Hart Avenue”,,7
,Tai O Fish Maw Shop,$$ - $$$,6817.0,4.0,“Amazing”,“nice food”,,5
"Asian, Taiwanese",Knock Knock Cafe,$$ - $$$,6818.0,3.5,“午餐配飲料的不錯自選”,“價錢偏貴，而且不好吃”,,6
"Bar, Pub",The Code,$$ - $$$,6819.0,4.5,“Birthday party”,“舒服輕鬆”,,2
,TeaWood Taiwanese Cafe & Restaurant (ac5),,6820.0,4.0,“Good family restaurant with good food and...”,“鹽酥雞扒飯、冬瓜茶”,,4
"Japanese, Asian",Aburi En,,6821.0,4.5,“有點落差的日本餐”,“原來也有一人火鍋”,,2
Healthy,Genie Juicery (IFC),$$ - $$$,6822.0,5.0,“Quick Break at Genie Juicery”,“Best cold pressed juices”,,2
,52 Hertz,,6823.0,4.0,“推薦all day breakfast”,“味道不錯，份量有點不夠”,,4
Japanese,Kobe Fusion Restaurant,,6824.0,4.0,“CP值高的放題”,“精彩絕倫的日韓放題”,,3
"Pub, Gastropub",Gweilo Bar & Grill,$$ - $$$,6825.0,4.5,“Gweill Bar & Grill”,“Cracking Bar”,,4
"Japanese, Cafe",Oreryu shio,,6826.0,4.0,“simple”,“普通的拉麵店”,,5
"Asian, Korean",Hungry Korean,,6827.0,3.5,“UH MAZ ING”,"“Cheap, fast, tasty Korean food!”",,7
,Ocean Empire Food Shop (Fanling Town Centre),,6828.0,3.5,“Simple but good food”,“Economical breakfast”,,9
Fusion,MANA! Starstreet,$$$$,6829.0,4.5,“A Satisfying Veggie Burger”,“Poplar vegetarian eatery now open in Wan...”,,2
"Indian, Asian",Momo N curry,$,6830.0,3.5,“A momo-ment of excitement”,“Yummy Indian curry and Nepalese momos!”,,5
"Italian, French",Kcal,$$ - $$$,6831.0,3.5,“Christmas Eve”,“lousy chef recommendations”,,11
,Cafe Nirvana,$,6832.0,4.0,“Good beer and a greT host”,“Funky little bar in Sheung Wan”,,5
,Ichiban (Macau Yat Yuen Centre),,6833.0,4.5,“Update”,“This Restaurant Continues to Be Excellent”,,4
Chinese,Redhouse,,6834.0,4.5,“A great place for Chinese Dim Sum”,“新派摩登中菜館”,,2
,WATEI Japanese Restaurant （Nathan Tower）,,6835.0,4.5,“Nice cosy Japanese restaurant”,“cibo eccellente”,,4
French,Original Art,,6836.0,4.5,“#cassiegokowloontong”,“法式精緻小店”,,2
"Italian, Chinese",Hainan South,$$ - $$$,6837.0,4.0,“Fusion Japanese Restaurant”,“態度親切”,,3
,Daigo Saryo,,6838.0,4.0,“僻靜醍醐茶寮。支持黃色經濟圈”,“整體尚可”,,4
Italian,Cafe Fresca,$$ - $$$,6839.0,4.0,“有驚喜”,"“氣氛悠閒, 香濃咖啡”",,3
Chinese,Fu Yi Fen Mian Zhuan Jia,,6840.0,4.5,“平凡麵食”,“味道老實不花巧”,,2
"Italian, Japanese",I Noodles,,6841.0,4.0,“新攪作”,“份量，質素超讚小店”,,4
Chinese,Deluxe Veggie,,6842.0,4.5,“favorite vegan Cantonese Dim Sum!”,“Delicious and gluten-free!”,,2
,Galano Cafe,,6843.0,4.0,“Great Lunch Spot”,“quality!”,,5
Chinese,Zhen Wei Bing Shi Zhu Pa Suan La Mi Xian,,6844.0,4.0,“變咗比一般般好DD”,“隱藏酸辣豬扒美食”,,4
Chinese,Chao Jo Lu,,6845.0,4.0,“石水渠街的潮洲滷”,“藏身灣仔的滷味小店🥰”,,3
,Wistful Cafe,,6846.0,4.0,“已結業”,“焗飯不錯”,,4
Cafe,ARF Cafe,,6847.0,4.5,"“Small, cozy, hidden gem”",“牆上都掛滿懷舊咖啡杯”,,2
Chinese,PIIN Wine Restaurant,,6848.0,4.5,“Fine wines paired with Chinese food”,“西方的味道”,,2
,Chit Chat Charcoal,$$ - $$$,6849.0,4.0,“Noisy on Friday Night. I had Diarrhoea...”,"“Nice quiet place, friendly staff, good...”",,5
Chinese,Ri Ri Xiang E Rou Fan Dian,,6850.0,4.5,“銅鑼灣food court潮州鹵水鵝店”,“　🦢🦢🦢”,,2
,Prime Pho,,6851.0,4.0,“Phomance at Prime Pho”,“Great meat in the pho”,,4
French,The Box,,6852.0,4.5,“Lunch Buffet - relaxed and refined”,“純粹食view”,,4
,Social Place,,6853.0,4.5,“推薦乳鴿”,“創意造型點心 好味又可以打卡”,,2
"Asian, Taiwanese",Cha Cha,,6854.0,3.5,“想念台灣的味道❤️ 臭臭鍋🥢”,“台式料理晚餐”,,5
"Italian, Fusion",Cafe Hillywood,$$ - $$$,6855.0,3.5,“おしゃれなカフェ”,“別有洞天的地下餐廳”,,7
Chinese,The Chinese Club,$$ - $$$,6856.0,4.0,“Amazing private dining”,“Delicious food at restaurant and very...”,,6
Cafe,Tim Hei Cafe,,6857.0,4.0,“支持小店”,“多樣化冰室”,,3
"Chinese, Japanese",Shiratam Dango,,6858.0,4.5,“Hong Kong Cuisine📍Mong Kok 🍵Matcha🍵”,“廿人木糰子專賣店”,,2
"Chinese, Seafood",Tack Hsin Hotpot & Seafood Restaurant,,6859.0,3.5,“Good Dim Sum Lunch”,“Not satisfied with Food and dining...”,,7
Chinese,Lin Heung Tsan (Tsuen Wan),,6860.0,3.5,“推車仔”,“又去飲早茶”,,11
,For For Cafe,,6861.0,4.0,“Xmas party”,“Lunch time好去處”,,5
Mediterranean,Pomegranate Kitchen,$$ - $$$,6862.0,3.5,“Terrible management”,“很滿意的一餐”,,10
,Pandan Thai Cafe,,6863.0,4.0,“Authentic Thai restaurant in a local area...”,“午餐”,,3
,King Of Shanxi Knife - Cut Noodle (Kwun Tong),,6864.0,4.5,“刀削麵”,“刀削麵”,,2
Chinese,King of Chicken,,6865.0,5.0,“十分好的雞煲”,“隱世雞煲”,,2
Central Asian,Mei Ho Cafe,$$ - $$$,6866.0,4.0,“Syrupy drinks”,“不錯”,,4
,Hundred Percent,$,6867.0,3.5,“Island resort branch - not bad”,“中西fusion茶餐廳”,,13
"Asian, Taiwanese",Zanhao TW,,6868.0,4.0,“讚好台菜 👍🏼👍🏼”,“ルーロー飯がオススメ”,,3
"Bar, Cafe",Circle K Hot & In Steam Station,,6869.0,4.5,“店員真係超級有熱誠”,“快餐食品”,,2
Thai,Captain Thai,,6870.0,4.0,“真材實料泰式船麵💛”,“好食泰國麵”,,3
Contemporary,glo restaurant + lounge,$$ - $$$,6871.0,3.5,“EGGS BENEDICT BEST EVER...”,“Good yet simple breakfast”,,13
Japanese,Rich Pot Shabu Shabu,,6872.0,4.5,“食材優質堅好味”,“午市豐鍋吃定食，刺身夠哂吸引力”,,2
,Watei,$$ - $$$,6873.0,3.5,“Casual dining”,“火煱是我的首選”,,9
,Home. Dumpling,,6874.0,4.5,“特色醬汁配住家風味餃子”,“好味餃子”,,2
Cafe,Cafe Gabbana Nanjiao Road,,6875.0,4.5,“Good quality steak at reasonable price”,“精緻的意式海鮮餐”,,3
,Hong Kong Nam Kee Noodle (Chunyuan Street Shop),,6876.0,5.0,“好味道”,“親民下午茶”,,2
Asian,Yummy Food,,6877.0,4.5,“全港最好食足料車仔麵🤤”,“車仔麵、車仔飯”,,2
,Profits hotpot,$,6878.0,4.0,“美味醉蝦鍋”,“無裝潢有實力”,,5
,Mee...lemongrass,,6879.0,4.0,“外賣飲品仲係買一送一”,“CP高星馬菜”,,3
Japanese,Weiji Japanese Food,$,6880.0,4.0,“牛肉烏冬”,“麗城唯一日本野”,,5
Chinese,Home Town Dumpling,,6881.0,4.0,“Fish dumplings”,“My Dining Room Away from Home”,,3
French,La Fleur,$$ - $$$,6882.0,3.5,“French restaurant”,“Wonderful find”,,15
,Zentro,$$ - $$$,6883.0,3.5,“Explosive bichotan”,“特色備長炭燒烤”,,5
"Chinese, International",Monkey Cafe,$$ - $$$,6884.0,4.0,“Fab meal”,“型格咖啡室裡的懷舊餐單”,,3
"Chinese, Cafe",One's Cafe,,6885.0,4.0,“舒適地歎早餐”,“多元化冰室”,,3
Chinese,89,,6886.0,5.0,“A really really nice place!”,“美味的招牌去骨口水雞配白飯”,,2
"International, Australian",Bondi,,6887.0,4.5,“great little gem!”,“Hidden Gem on Wydham st”,,3
,An Nam Pho (),,6888.0,3.5,“推薦生牛粉絲”,“份量足，味道還可”,,5
"Fast Food, Street Food",Wah Yee Tang Cake Shop,,6889.0,4.5,“Purple Potato Chiffon Cake”,“本土懷舊麵包餅店”,,2
Cafe,Chung Kee Dessert (Kwun Tong),,6890.0,3.5,“外賣糖水”,“有熱有冷糖水”,,8
"Steakhouse, Bar",Feather & Bone - Clearwater Bay,$$ - $$$,6891.0,4.5,“Brenda”,“包括西式高檔超市”,,2
"Chinese, Diner",Double Hearts For Noodle,,6892.0,4.0,“有特色的車仔麵”,“好特別的面”,,3
Chinese,24Tea,,6893.0,4.5,“好味點心大放送”,“新派茶樓點心店”,,2
Chinese,ClubONE The Victoria,,6894.0,4.0,“冬至晚飯”,“服務有點慢”,,3
Cafe,Kaffee House,,6895.0,4.0,“世外桃源”,“隱沒在環境恬靜的郊野中，像家一樣的咖啡店”,,3
Thai,Thai Nong Khai,,6896.0,4.0,“行山後的晚餐”,“西貢正宗泰菜”,,3
Asian,Lau Sheung Lau Restaurant,$$$$,6897.0,3.5,"“You can eat hotpot, japanese grill and...”",“one ok chinese cusine rest.. nothing...”,,7
International,Kam Kee Cafe（Tsuen Wan),,6898.0,4.0,“傳統風味 新派演繹”,“自來海鮮加工， 加工費偏貴”,,3
